tconst;averageRating;numVotes;Title;startYear;runtimeMinutes;genres;director
tt0119901;6.2;2570;Place Vendôme;1998;117;Crime,Drama;Nicole Garcia
tt0087921;7.4;12876;Places in the Heart;1984;111;Drama;Robert Benton
tt0055310;7.8;3593;Placido;1961;85;Comedy,Drama;Luis García Berlanga
tt3949586;4.5;2746;Plague;2014;89;Drama,Horror,Sci-Fi;
tt1118687;4.5;1835;Plague Town;2008;88;Horror,Thriller;David Gregory
tt0918554;2.9;1028;Plaguers;2008;86;Horror,Sci-Fi;Brad Sykes
tt0095875;6.2;1027;Plain Clothes;1988;98;Comedy,Mystery,Romance;Martha Coolidge
tt19719904;6.6;1568;Plan 75;2022;113;Drama,Sci-Fi;Chie Hayakawa
tt2014319;4;2210;Plan 9;2015;103;Comedy,Horror,Sci-Fi;John Johnson
tt0052077;3.9;39748;Plan 9 from Outer Space;1957;79;Horror,Sci-Fi;Edward D. Wood Jr.
tt5448338;5.9;1473;Plan A;2021;109;Drama,History,Thriller;
tt15238986;4.6;2290;Plan A Plan B;2022;105;Comedy,Romance;Shashanka Ghosh
tt13172796;6.7;4423;Plan B;2021;107;Comedy;Natalie Morales
tt1408972;7;4461;Plan B;2009;106;Comedy,Drama,Romance;Marco Berger
tt1922689;6.4;1484;Plan C;2012;95;Comedy,Crime;Max Porcelijn
tt5003186;5.6;1982;Plan de fuga;2016;105;Action,Adventure,Crime;I?aki Dorronsoro
tt5884796;6.5;65399;Plane;2023;107;Action,Adventure,Thriller;Jean-François Richet
tt1691917;5.7;47509;Planes;2013;91;Adventure,Animation,Comedy;Klay Hall
tt0093748;7.6;152510;Planes, Trains & Automobiles;1987;93;Comedy,Drama;John Hughes
tt2980706;5.9;19246;Planes: Fire & Rescue;2014;83;Adventure,Animation,Comedy;Bobs Gannaway
tt0762125;6;57506;Planet 51;2009;91;Adventure,Animation,Comedy;
tt0770796;7.6;1014;Planet B-Boy;2007;95;Documentary,History,Music;Benson Lee
tt2240784;7.8;1566;Planet Ocean;2012;94;Documentary;
tt0078089;3.8;1876;Planet of Dinosaurs;1977;84;Drama,Sci-Fi;James K. Shea
tt0063442;8;187649;Planet of the Apes;1968;112;Adventure,Sci-Fi;Franklin J. Schaffner
tt0133152;5.7;225050;Planet of the Apes;2001;120;Action,Adventure,Sci-Fi;Tim Burton
tt12192654;6.9;3261;Planet of the Humans;2019;100;Documentary;Jeff Gibbs
tt0059792;6.2;6727;Planet of the Vampires;1965;88;Action,Adventure,Horror;Mario Bava
tt5127398;6.8;3372;Planet Single;2016;136;Comedy,Romance;Mitja Okorn
tt1077258;7;219022;Planet Terror;2007;105;Action,Comedy,Horror;Robert Rodriguez
tt0056352;6.3;1424;Planeta bur;1962;78;Adventure,Sci-Fi;Pavel Klushantsev
tt8115282;5.5;1021;Planeta Singli 2;2018;119;Comedy,Romance;Sam Akina
tt4680196;4.6;3655;Planetarium;2016;105;Drama,Fantasy,Mystery;Rebecca Zlotowski
tt0319917;6.9;1617;Planta 4?;2003;100;Comedy,Drama,Family;Antonio Mercero
tt2556874;6;8193;Plastic;2014;102;Action,Comedy,Crime;Julian Gilbey
tt1292648;7.2;1225;Plastic Planet;2009;95;Documentary;Werner Boote
tt0258885;7.3;2998;Platform;2000;154;Drama,History;Zhangke Jia
tt0022268;6.8;3280;Platinum Blonde;1931;89;Comedy,Romance;Frank Capra
tt0091763;8.1;428515;Platoon;1986;120;Drama,War;Oliver Stone
tt0095877;5.3;2039;Platoon Leader;1988;97;Drama,War;Aaron Norris
tt1334313;6.6;1399;Plato's Academy;2009;103;Comedy,Drama;Filippos Tsitos
tt1376717;7.1;6108;Play;2011;118;Drama;Ruben Östlund
tt23625298;6.3;2163;Play;2022;117;Crime,Thriller;Mokssh
tt7998848;7.2;1688;Play;2019;108;Comedy,Romance;Anthony Marciano
tt13102440;7.6;1888;Play Back;2021;138;Crime,Fantasy,Romance;Hari Prasad Jakka
tt20198774;5.2;2995;Play Dead;2022;106;Horror,Thriller;Patrick Lussier
tt0063443;6.7;3580;Play Dirty;1969;118;Adventure,Drama,War;André De Toth
tt0069097;7.6;27459;Play It Again, Sam;1972;85;Comedy,Romance;Herbert Ross
tt14544328;7.3;1557;Play It Cool;2021;103;Adventure,Crime,Drama;Tommy Anderson
tt0327227;6.7;1088;Play It Loud!;2003;97;Comedy,Drama,Music;Benjamin Quabeck
tt0196857;5.5;12242;Play It to the Bone;1999;124;Comedy,Drama,Sport;Ron Shelton
tt0819796;7.4;1543;Play Me a Love Song;2007;106;Comedy,Music;Goran Kulenovic
tt0067588;6.9;30714;Play Misty for Me;1971;102;Drama,Thriller;Clint Eastwood
tt9537532;3.7;1782;Play or Die;2019;89;Horror,Mystery,Thriller;Jacques Kluger
tt1124388;6.3;2863;Play the Game;2009;105;Comedy,Romance;Marc Fienberg
tt1682940;4.3;5051;Playback;2012;98;Horror,Thriller;Michael A. Nickles
tt9733108;5;1387;Playdurizm;2020;88;Drama,Fantasy,Horror;Gem Deger
tt0460902;4.3;1472;Played;2006;87;Crime,Drama,Thriller;Sean Stanek
tt2620952;4.7;1154;Player;2013;79;Comedy;Tomas Villum Jensen
tt1784589;4.3;4840;Players;2012;163;Action,Crime,Thriller;
tt11087960;7.3;3804;Playground;2021;72;Drama;Laura Wandel
tt6094760;6.2;1025;Playground;2016;82;Drama,Thriller;Bartosz M. Kowalski
tt1165293;8.4;1258;Playing;2007;100;Documentary,Drama;Eduardo Coutinho
tt0024252;7.5;1508;Playing at Love;1933;88;Drama,Romance;Max Ophüls
tt0145734;7;20033;Playing by Heart;1998;121;Comedy,Drama,Romance;Willard Carroll
tt3328720;5.4;1457;Playing Doctor;2014;95;Comedy;Marco Petry
tt1540128;5.7;30927;Playing for Keeps;2012;105;Comedy,Romance,Sport;Gabriele Muccino
tt0119906;5.6;7864;Playing God;1997;94;Crime,Drama,Thriller;Andy Wilson
tt8371236;5.2;1151;Playing God;2021;95;Comedy,Drama;Scott Brignac
tt7419468;6.4;1118;Playing Hard;2018;88;Drama;Kinga Debska
tt2139555;5.9;29472;Playing It Cool;2014;94;Comedy,Romance;Justin Reardon
tt0820096;7.1;2660;Playing the Victim;2006;95;Comedy;Kirill Serebrennikov
tt9134216;5.1;15580;Playing with Fire;2019;96;Comedy,Family;Andy Fickman
tt4199898;4.9;4517;Playmobil: The Movie;2019;99;Adventure,Animation,Comedy;Lino DiSalvo
tt0062136;7.8;24929;Playtime;1967;155;Comedy;Jacques Tati
tt0067589;6.5;2799;Plaza Suite;1971;114;Comedy,Drama,Romance;Arthur Hiller
tt0120789;7.5;133631;Pleasantville;1998;124;Comedy,Drama,Fantasy;Gary Ross
tt0054188;6.4;4829;Please Don't Eat the Daisies;1960;112;Comedy,Family,Romance;Charles Walters
tt0878835;6.6;11497;Please Give;2010;87;Comedy,Drama;Nicole Holofcener
tt0049621;6.5;1491;Please Murder Me!;1956;78;Crime,Drama,Film-Noir;Peter Godfrey
tt4652650;6.7;14716;Please Stand By;2017;93;Comedy,Drama;Ben Lewin
tt0381716;6.5;1098;Please Teach Me English;2003;118;Comedy,Romance;Sung-su Kim
tt1097256;7.9;1432;Please Vote for Me;2007;58;Documentary;Weijun Chen
tt8550054;6.4;20611;Pleasure;2021;109;Drama;Ninja Thyberg
tt2091327;4.3;2563;Pleasure or Pain;2013;99;Drama,Thriller;Zalman King
tt6220752;5.4;3745;Pledge;2018;77;Horror,Mystery,Thriller;Daniel Robbins
tt0095878;4.7;1153;Pledge Night;1988;86;Comedy,Horror;Paul Ziller
tt0417056;1.7;18789;Pledge This!;2006;91;Comedy;
tt0089816;6;3312;Plenty;1985;121;Drama;Fred Schepisi
tt2766104;5.4;1184;Ploey;2018;83;Adventure,Animation,Family;
tt0993778;6.7;1531;Ploy;2007;105;Drama;Pen-Ek Ratanaruang
tt0061994;5.9;1694;Plucked;1968;86;Thriller;Giulio Questi
tt0117350;2.7;3989;Plump Fiction;1997;82;Comedy,Crime;Bob Koherr
tt0050847;6.8;1236;Plunder Road;1957;72;Crime,Drama,Film-Noir;Hubert Cornfield
tt0134033;6.3;10296;Plunkett & Macleane;1999;99;Action,Adventure,Comedy;Jake Scott
tt7645122;6.6;13232;Plus One;2019;98;Comedy,Drama,Romance;
tt2226519;5.2;4077;Plush;2013;99;Drama,Thriller;Catherine Hardwicke
tt0045039;6.2;1597;Plymouth Adventure;1952;105;Adventure,Drama,History;Clarence Brown
tt9558612;3;8485;PM Narendra Modi;2019;136;Biography,Drama;Omung Kumar
tt0076551;7.7;1025;Po semeynym obstoyatelstvam;1978;128;Comedy,Drama;Aleksey Korenev
tt0114148;6.7;197404;Pocahontas;1995;81;Adventure,Animation,Drama;
tt9500372;8.2;13347;Pocket Hercules: Naim Süleymanoglu;2019;141;Biography,Drama,History;Özer Feyzioglu
tt3417854;5.2;7038;Pocket Listing;2015;92;Comedy,Crime,Thriller;Conor Allyn
tt0069103;5.4;1863;Pocket Money;1972;102;Comedy,Drama,Western;Stuart Rosenberg
tt0055312;7.1;7633;Pocketful of Miracles;1961;136;Comedy,Drama;Frank Capra
tt3541080;4.4;3711;Pod;2015;78;Horror,Mystery,Sci-Fi;Mickey Keating
tt0354836;6.4;4365;Podium;2004;95;Comedy,Music;Yann Moix
tt0107840;6.1;16001;Poetic Justice;1993;109;Drama,Romance;John Singleton
tt1287878;7.8;13090;Poetry;2010;139;Drama;Lee Chang-dong
tt9592496;3.6;9768;Pogaru;2021;160;Action;Nanda Kishore
tt0380636;7.1;1222;Pogoda na jutro;2003;95;Comedy,Drama;Jerzy Stuhr
tt3576060;6.8;1702;Point and Shoot;2014;83;Documentary;Marshall Curry
tt0062138;7.3;22552;Point Blank;1967;92;Crime,Drama,Thriller;John Boorman
tt0175047;4.2;1828;Point Blank;1998;89;Action,Crime,Drama;Matt Earl Beesley
tt13760814;7.4;1605;Point Blank;2021;107;Crime,Drama;Rishaann
tt1545759;6.8;14464;Point Blank;2010;84;Action,Crime,Drama;Fred Cavayé
tt2499472;5.7;15248;Point Blank;2019;86;Action,Crime,Drama;Joe Lynch
tt0102685;7.2;195018;Point Break;1991;122;Action,Crime,Thriller;Kathryn Bigelow
tt2058673;5.3;65138;Point Break;2015;114;Action,Adventure,Crime;Ericson Core
tt0107843;6.1;29521;Point of No Return;1993;109;Action,Crime,Drama;John Badham
tt6095984;5.5;4141;Point of no Return;2018;90;Action,Adventure,Thriller;Kevin Glynn
tt0102687;6.3;4835;Poison;1991;85;Drama,Horror,Romance;Todd Haynes
tt0135033;7.2;2255;Poison for the Fairies;1986;90;Fantasy,Horror;Carlos Enrique Taboada
tt0105156;5.4;19649;Poison Ivy;1992;93;Drama,Thriller;Katt Shea
tt0114151;4.4;6199;Poison Ivy II;1996;106;Drama,Thriller;Anne Goursaud
tt27548083;6.8;1853;Poisoned: The Dirty Truth About Your Food;2023;83;Documentary;Stephanie Soechtig
tt0235679;5.8;14834;Pokémon 3 the Movie: Spell of the Unown;2000;93;Action,Adventure,Animation;Kunihiko Yuyama
tt0287635;5.7;9098;Pokemon 4Ever: Celebi - Voice of the Forest;2001;75;Action,Adventure,Animation;
tt0347791;6;6615;Pokémon Heroes;2002;80;Action,Adventure,Animation;
tt1000095;5.9;2845;Pokémon Ranger and the Temple of the Sea;2006;105;Action,Adventure,Animation;
tt0210234;6.1;23293;Pokémon the Movie 2000;1999;84;Action,Adventure,Animation;Kunihiko Yuyama
tt1961324;5.6;1290;Pokémon the Movie: Black - Victini and Reshiram;2011;88;Adventure,Animation,Drama;Kunihiko Yuyama
tt0435286;6;4262;Pokémon the Movie: Destiny Deoxys;2004;98;Action,Adventure,Animation;
tt3918368;5.5;1684;Pokémon the Movie: Diancie and the Cocoon of Destruction;2014;76;Action,Adventure,Animation;Kunihiko Yuyama
tt3257582;5.4;1538;Pokémon the Movie: Genesect and the Legend Awakened;2013;96;Adventure,Animation,Family;Kunihiko Yuyama
tt4503906;5.9;2009;Pokémon the Movie: Hoopa and the Clash of Ages;2015;79;Action,Adventure,Animation;Kunihiko Yuyama
tt6595896;6.3;7270;Pokémon the Movie: I Choose You!;2017;98;Action,Adventure,Animation;
tt2549540;5.4;1685;Pokémon the Movie: Kyurem vs. the Sword of Justice;2012;72;Action,Adventure,Animation;Kunihiko Yuyama
tt11819890;6.4;2349;Pokémon the Movie: Secrets of the Jungle;2020;99;Action,Adventure,Animation;
tt8108230;6.2;2850;Pokémon the Movie: The Power of Us;2018;100;Action,Adventure,Animation;
tt5889204;5.9;1493;Pokémon the Movie: Volcanion and the Mechanical Marvel;2016;90;Action,Adventure,Animation;
tt1739212;5.7;1845;Pokémon the Movie: White - Victini and Zekrom;2011;97;Adventure,Animation,Drama;Kunihiko Yuyama
tt1468843;6.3;2742;Pokémon: Arceus and the Jewel of Life;2009;95;Action,Adventure,Animation;Kunihiko Yuyama
tt5884052;6.5;176911;Pokémon: Detective Pikachu;2019;104;Action,Adventure,Comedy;Rob Letterman
tt1160525;6;2749;Pokémon: Giratina and the Sky Warrior;2008;100;Action,Adventure,Animation;Kunihiko Yuyama
tt0420076;5.7;4438;Pokémon: Jirachi - Wish Maker;2003;81;Action,Adventure,Animation;
tt0875609;6.8;5014;Pokémon: Lucario and the Mystery of Mew;2005;103;Action,Adventure,Animation;
tt8856470;5.7;6072;Pokémon: Mewtwo Strikes Back - Evolution;2019;98;Action,Animation,Family;
tt0190641;6.2;44891;Pokémon: The First Movie - Mewtwo Strikes Back;1998;96;Action,Adventure,Animation;Kunihiko Yuyama
tt1226251;6.3;3815;Pokémon: The Rise of Darkrai;2007;95;Action,Adventure,Animation;Kunihiko Yuyama
tt1690470;6.1;2244;Pokémon: Zoroark: Master of Illusions;2010;96;Action,Animation,Family;Kunihiko Yuyama
tt14714980;5.2;11385;Poker Face;2022;94;Action,Crime,Thriller;Russell Crowe
tt2548208;6.2;8682;Poker Night;2014;104;Crime,Mystery,Thriller;Greg Francis
tt0816258;8;15169;Pokiri;2006;164;Action,Crime,Thriller;Puri Jagannadh
tt1451409;7.5;13291;Pokkiri;2007;161;Action,Crime,Thriller;Prabhu Deva
tt1667852;5.1;1360;Pokkiri Raja;2010;136;Action,Comedy,Drama;Vysakh
tt0152015;5.7;5157;Pola X;1999;134;Drama,Romance;Leos Carax
tt4139588;6.3;95857;Polar;2019;118;Action,Thriller;Jonas ?kerlund
tt5598292;5.1;15597;Polaroid;2019;88;Drama,Horror,Mystery;Lars Klevberg
tt0089821;6.5;2897;Police;1985;113;Crime,Drama,Romance;Maurice Pialat
tt0826606;6.6;6165;Police;2007;113;Action,Comedy,Crime;Onur Ünlü
tt0087928;6.7;133469;Police Academy;1984;96;Comedy;Hugh Wilson
tt0089822;5.7;57853;Police Academy 2: Their First Assignment;1985;87;Comedy;
tt0091777;5.4;47596;Police Academy 3: Back in Training;1986;83;Comedy;Jerry Paris
tt0093756;4.9;44769;Police Academy 4: Citizens on Patrol;1987;88;Comedy,Crime;Jim Drake
tt0095882;4.6;37580;Police Academy 5: Assignment: Miami Beach;1988;90;Comedy,Crime;Alan Myerson
tt0098105;4.4;32485;Police Academy 6: City Under Siege;1989;84;Comedy,Crime;Peter Bonerz
tt0110857;3.5;35477;Police Academy: Mission to Moscow;1994;83;Comedy,Crime;Alan Metter
tt0075082;6.9;1996;Police Python 357;1976;126;Crime,Drama,Thriller;Alain Corneau
tt0089374;7.5;40094;Police Story;1985;100;Action,Comedy,Crime;
tt0095403;7.1;21731;Police Story 2;1988;101;Action,Comedy,Crime;Jackie Chan
tt2599716;5.9;10423;Police Story: Lockdown;2013;110;Action,Crime,Drama;Sheng Ding
tt0071696;7.3;1243;Police Tactics;1974;101;Action,Crime,Drama;Kinji Fukasaku
tt1337051;7;5268;Police, Adjective;2009;115;Crime,Drama;Corneliu Porumboiu
tt2861320;4.2;1555;Policegiri;2013;141;Action,Comedy,Crime;K.S. Ravikumar
tt1978447;6.3;1091;Policeman;2011;105;Drama;Nadav Lapid
tt4383288;6.7;1925;Polina;2016;108;Drama;
tt0119910;5.5;3395;Polish Wedding;1998;105;Comedy,Drama,Romance;Theresa Connelly
tt1661420;7.3;14985;Polisse;2011;127;Crime,Drama;Ma?wenn
tt18257464;6.7;6759;Polite Society;2023;104;Action,Comedy;Nida Manzoor
tt0929620;3.8;1219;Political Rowdy;2005;155;Action;
tt7823906;3.7;1268;Politics;2019;134;Drama;Patryk Vega
tt0095888;6.5;2350;Polizei;1988;88;Comedy,Romance;Serif Gören
tt2355791;7.7;2398;Polladhavan;2007;150;Action,Crime,Drama;Vetrimaaran
tt0302935;4.3;1179;Polle Fiction;2002;90;Comedy,Romance;S?ren Fauli
tt0183659;7;29068;Pollock;2000;122;Biography,Drama;Ed Harris
tt0023349;6.1;1209;Polly of the Circus;1932;69;Drama,Romance;Alfred Santell
tt0054195;7.4;10995;Pollyanna;1960;134;Comedy,Drama,Family;David Swift
tt0492330;5.4;1244;Poltergay;2006;93;Comedy,Fantasy,Horror;Eric Lavaine
tt0084516;7.3;173083;Poltergeist;1982;114;Horror,Thriller;Tobe Hooper
tt1029360;4.9;59996;Poltergeist;2015;93;Horror,Thriller;Gil Kenan
tt0091778;5.6;28871;Poltergeist II: The Other Side;1986;91;Horror;Brian Gibson
tt0095889;4.7;19772;Poltergeist III;1988;98;Horror,Thriller;Gary Sherman
tt0933342;2.7;1082;Polycarp;2007;85;Crime,Horror,Romance;George Lekovic
tt0082926;7;8693;Polyester;1981;86;Comedy;John Waters
tt1194238;7.2;17904;Polytechnique;2009;77;Crime,Drama,History;Denis Villeneuve
tt0110008;7.3;32729;Pom Poko;1994;119;Animation,Comedy,Drama;Isao Takahata
tt1921064;5.5;114500;Pompeii;2014;105;Action,Adventure,Drama;Paul W.S. Anderson
tt5125894;6.1;6998;Poms;2019;90;Comedy,Drama,Sport;Zara Hayes
tt0117359;7.5;4689;Ponette;1996;97;Drama;Jacques Doillon
tt10692888;6.7;3106;Ponmagal Vandhal;2020;123;Crime,Drama,Thriller;JJ Fredrick
tt10701074;7.6;35222;Ponniyin Selvan: Part I;2022;167;Action,Adventure,Drama;Mani Ratnam
tt22444570;7.3;16630;Ponniyin Selvan: Part Two;2023;164;Action,Adventure,Drama;Mani Ratnam
tt0281078;3.1;1171;Ponterosa;2001;105;Comedy;
tt1226681;6.5;34198;Pontypool;2008;93;Horror,Sci-Fi;Bruce McDonald
tt0046198;5.8;1443;Pony Express;1953;101;History,Romance,Western;Jerry Hopper
tt0876563;7.6;154696;Ponyo;2008;101;Adventure,Animation,Comedy;Hayao Miyazaki
tt0407121;6.4;8124;Pooh's Heffalump Movie;2005;68;Adventure,Animation,Comedy;Frank Nissen
tt4047140;5.3;1256;Poojai;2014;154;Action,Drama;Hari
tt21071620;7.4;1941;Pookkaalam;2023;137;Comedy,Drama,Family;Ganesh Raj
tt0042851;7.1;1040;Pool of London;1951;85;Crime,Drama;Basil Dearden
tt0804519;3.8;1122;Pool Party;2007;92;Comedy;Timothy M. Snell
tt1693843;4.5;2380;Poolboy: Drowning Out the Fury;2011;90;Comedy;Garrett Brawith
tt0273982;6.8;10616;Poolhall Junkies;2002;99;Comedy,Drama,Sport;Mars Callahan
tt0816616;6.3;1392;Poor Boy's Game;2007;104;Drama;Clement Virgo
tt0062141;6.8;1902;Poor Cow;1967;101;Drama;Ken Loach
tt0028118;7;1556;Poor Little Rich Girl;1936;79;Adventure,Comedy,Family;Irving Cummings
tt0204350;4.9;1374;Poor White Trash;2000;85;Comedy,Crime;Michael Addis
tt6180274;7.7;1502;Poorna;2017;100;Action,Adventure,Biography;
tt0258038;5.2;14784;Pootie Tang;2001;81;Action,Adventure,Comedy;Louis C.K.
tt2325915;8.6;6833;Poove Unakkaga;1996;150;Comedy,Drama,Romance;Vikraman
tt3740066;6.6;1110;Pop Aye;2017;104;Comedy,Drama;Kirsten Tan
tt2602664;6;1326;Pop Redemption;2013;94;Comedy,Music;Martin Le Gall
tt0102690;5.9;5982;Popcorn;1991;91;Comedy,Horror;
tt6915100;6.6;2340;Pope Francis: A Man of His Word;2018;96;Biography,Documentary;Wim Wenders
tt0458455;6.7;8986;Pope Joan;2009;149;Drama,History,Romance;Sönke Wortmann
tt0081353;5.3;33521;Popeye;1980;114;Adventure,Comedy,Family;Robert Altman
tt0305392;6.6;1211;Poppitz;2002;99;Comedy;Harald Sicheritz
tt11768008;6.2;1220;Poppy Field;2020;81;Drama;Eugen Jebeleanu
tt0426550;2.5;3177;Popstar;2005;94;Comedy,Family,Romance;Richard Gabai
tt3960412;6.7;66192;Popstar: Never Stop Never Stopping;2016;87;Comedy,Drama,Music;
tt2070776;6.8;12564;Populaire;2012;111;Comedy,Romance,Sport;Régis Roinsard
tt0314524;6.5;5474;Popular Music;2004;105;Comedy,Drama;Reza Bagher
tt4593196;5.9;1257;Population Zero;2016;84;Crime,Drama,Mystery;
tt27542289;8;6679;Por Thozhil;2023;147;Action,Crime,Thriller;
tt6750884;6.6;1638;Poramon 2;2018;146;Drama,Romance;Raihan Rafi
tt21281462;7.3;2053;Poran;2022;139;Crime,Drama,History;
tt0293901;6.7;3902;Poranek kojota;2001;100;Comedy;Olaf Lubaszenko
tt0064828;6.6;3855;Porcile;1969;99;Drama;Pier Paolo Pasolini
tt0104652;7.7;96598;Porco Rosso;1992;94;Adventure,Animation,Comedy;Hayao Miyazaki
tt0053182;7;1857;Porgy and Bess;1959;138;Drama,Musical,Romance;
tt9789670;6.8;1347;Porinju Mariyam Jose;2019;148;Action,Comedy,Drama;Joshiy
tt0053183;7;5083;Pork Chop Hill;1959;97;Drama,War;Lewis Milestone
tt4834220;6.4;2382;Pork Pie;2017;105;Action,Comedy,Crime;Matt Murphy
tt0084522;6.2;44727;Porky's;1981;94;Comedy;Bob Clark
tt0086129;5;12544;Porky's II: The Next Day;1983;98;Comedy;Bob Clark
tt0089826;4.8;9040;Porky's Revenge;1985;92;Comedy;James Komack
tt2282849;5.4;1699;Porn in the Hood;2012;95;Comedy;Franck Gastambide
tt0282856;6.4;2688;Porn Star: The Legend of Ron Jeremy;2001;77;Biography,Documentary;Scott J. Gill
tt8485772;5.1;2465;Porno;2019;98;Comedy,Horror;Keola Racela
tt0235686;3.4;1421;Porno Holocaust;1981;113;Adult,Horror;Joe D'Amato
tt2197128;6;1657;Pornopung;2013;96;Comedy,Drama;Johan Kaos
tt5242548;7;1383;Pororoca;2017;152;Drama;Constantin Popescu
tt0040418;6.6;2664;Port of Call;1948;100;Drama;Ingmar Bergman
tt4417522;6.7;2369;Port of Call;2015;126;Crime,Drama,Mystery;Philip Yung
tt0041761;6;1013;Port of New York;1949;82;Crime,Drama,Film-Noir;Laslo Benedek
tt0030643;7.7;9707;Port of Shadows;1938;91;Crime,Drama,Romance;Marcel Carné
tt5708172;3.8;1470;Porta dos Fundos: Contrato Vitalício;2016;100;Comedy;Ian Sbf
tt10327842;3.2;1127;Portals;2019;88;Horror,Mystery,Sci-Fi;
tt4446472;6;2232;Porto;2016;76;Drama,Romance;Gabe Klinger
tt0054197;6.3;1717;Portrait in Black;1960;112;Crime,Drama,Mystery;Michael Gordon
tt8613070;8.1;102525;Portrait of a Lady on Fire;2019;122;Drama,Romance;Céline Sciamma
tt9520140;6.3;3055;Portrait of Beauty;2019;127;Drama,Horror,Thriller;Umur Turagay
tt0062144;7.1;1349;Portrait of Jason;1967;105;Biography,Documentary;Shirley Clarke
tt0040705;7.6;7316;Portrait of Jennie;1948;86;Drama,Fantasy,Mystery;William Dieterle
tt0409182;5.7;108492;Poseidon;2006;98;Action,Adventure,Thriller;Wolfgang Petersen
tt2690160;2.7;1633;Poseidon Rex;2013;81;Action,Adventure,Comedy;Mark L. Lester
tt8244298;4.4;2070;Poslednee ispytanie;2018;135;Action,Drama,Romance;Alexey A. Petrukhin
tt0180924;7.8;1752;Poslednji krug u Monci;1989;102;Action,Thriller;Aleksandar Boskovic
tt0073559;6.5;2385;Posse;1975;92;Western;Kirk Douglas
tt0107863;5.5;4737;Posse;1993;111;Western;Mario Van Peebles
tt0055318;6.6;1240;Posse from Hell;1961;88;Drama,Western;Herbert Coleman
tt0022276;6.9;2257;Possessed;1931;76;Drama,Romance;Clarence Brown
tt0039725;7.1;5767;Possessed;1947;108;Crime,Drama,Film-Noir;Curtis Bernhardt
tt1535472;6.1;1016;Possessed;2009;106;Horror,Mystery,Thriller;Lee Yong-ju
tt0082933;7.3;38651;Possession;1981;124;Drama,Horror;Andrzej Zulawski
tt0256276;6.3;13588;Possession;2002;102;Drama,Mystery,Romance;Neil LaBute
tt0368563;5.4;8027;Possession;2009;86;Drama,Horror,Mystery;
tt5918982;6.5;42634;Possessor;2020;103;Horror,Mystery,Sci-Fi;Brandon Cronenberg
tt0275915;6.6;1100;Possible Loves;2001;98;Comedy,Drama,Romance;Sandra Werneck
tt0222293;6.7;2095;Possible Worlds;2000;93;Crime,Drama,Mystery;Robert Lepage
tt6081670;5.8;8097;Possum;2018;85;Drama,Horror,Mystery;Matthew Holness
tt1142433;5.3;14800;Post Grad;2009;88;Comedy,Romance;Vicky Jenson
tt0362942;3.3;2379;Post Impact;2004;90;Action,Adventure,Sci-Fi;Christoph Schrewe
tt1714886;6.5;2522;Post Mortem;2010;98;Drama;Pablo Larraín
tt9834506;5.5;3063;Post Mortem;2020;115;Horror,Mystery,Thriller;Péter Bergendy
tt1754367;6.5;5849;Post Tenebras Lux;2012;115;Drama;Carlos Reygadas
tt0253499;7;4546;Postaci;1984;86;Comedy,Drama;Memduh Ün
tt0486640;4.5;23807;Postal;2007;100;Action,Comedy,Crime;Uwe Boll
tt6280608;5.2;1246;Postcards from London;2018;90;Drama;Steve McLean
tt0100395;6.7;18854;Postcards from the Edge;1990;101;Comedy,Drama;Mike Nichols
tt15014000;7.7;2080;Poster;2021;143;Drama,Family;MahipalReddy
tt0297389;6;1426;Poster Boy;2004;98;Drama;Zak Tucker
tt6352548;5.4;1663;Poster Boys;2017;128;Comedy;Shreyas Talpade
tt2463154;5.7;1823;Posthumous;2014;94;Comedy,Drama,Romance;Lulu Wang
tt11680472;7.7;1218;Posti;2022;126;Comedy,Drama;Rana Ranbir
tt0119926;7.4;1831;Postman Blues;1997;110;Action,Comedy,Crime;Sabu
tt2062622;4.7;1884;Postman Pat: The Movie;2014;88;Animation,Comedy,Family;Mike Disa
tt0210916;7.8;1717;Postmen in the Mountains;1999;93;Drama;Jianqi Huo
tt0130192;5;2111;Postmortem;1998;105;Thriller;Albert Pyun
tt0034055;6;2013;Pot o' Gold;1941;86;Comedy,Musical,Romance;George Marshall
tt4404474;1.3;6998;Potato Salad;2015;81;Comedy,Horror;Michael David Pate
tt1521848;6.4;11165;Potiche;2010;103;Comedy;François Ozon
